κἀμοὶ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
Ζεὺς	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἔδωκεν	δίδωμι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
οὐ	οὐ	ADV	_	
κακῶς	κακός	ADV	_	
βρίζει	βρίζω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γὰρ	γάρ		_	
αἷμα	αἷμα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
καὶ	καί	CONJ	_	
μαραίνεται	μαραίνω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
χερός	χείρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
μητροκτόνον	μητροκτόνος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
μίασμα	μίασμα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
δ̓	δέ		_	
ἔκπλυτον	ἔκπλυτος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
πέλει	πέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ὄψει	ὁράω	VB	person=PERSON_2|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
δὲ	δέ		_	
κεἴ	εἰ	CONJ	_	
τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἄλλος	ἄλλος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἤλιτεν	ἀλιταίνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
βροτῶν	βροτός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἢ	ἤ	CONJ	_	
θεὸν	θεός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἢ	ἤ	CONJ	_	
ξένον	ξένος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τιν̓	τις	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀσεβῶν	ἀσεβέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἢ	ἤ	CONJ	_	
τοκέας	τοκεύς	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
φίλους	φίλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἔχονθ̓	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
ἕκαστον	ἕκαστος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
δίκης	δίκη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐπάξια	ἐπάξιος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
δίκας	δίκη	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
δὲ	δέ		_	
Παλλὰς	παλλάς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τῶνδ̓	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἐποπτεύσει	ἐποπτεύω	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
θεά	θεά	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
παθοῦσα	πάσχω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
οὕτω	οὕτως	ADV	_	
δεινὰ	δεινός	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
πρὸς	πρός	PREP	_	
τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
φιλτάτων	φίλτατος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
οὐδεὶς	οὐδείς	ADJ	number=SINGULAR|gender=MASCULINE	
ὑπέρ	ὑπέρ	PREP	_	
μου	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δαιμόνων	δαίμων	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
μηνίεται	μηνίω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
κατασφαγείσης	κατασφάζω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=GENITIVE	
πρὸς	πρός	PREP	_	
χερῶν	χείρ	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
μητροκτόνων	μητροκτόνος	ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
πρῶτον	πρῶτος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μὲν	μέν		_	
εὐχῇ	εὐχή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
τῇδε	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
πρεσβεύω	πρεσβεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
πρωτόμαντιν	πρωτόμαντις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Γαῖαν	γαῖα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
νῦν	νῦν	ADV	_	
ἀφ̓	ἀπό	PREP	_	
ἁγνοῦ	ἁγνός	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
στόματος	στόμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
εὐφήμως	εὔφημος	ADV	_	
καλῶ	καλέω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
χώρας	χώρα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἄνασσαν	ἄνασσα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τῆσδ̓	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
Ἀθηναίαν	Ἀθήνη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἐμοὶ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
μολεῖν	βλώσκω	VB	mood=INFINITIVE|voice=ACTIVE	
ἀρωγόν	ἀρωγός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἀλλ̓	ἀλλά	ADV	_	
εἰ	εἰ	CONJ	_	
μὲν	μέν		_	
ἁγνόν	ἁγνός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἐστί	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
σοι	σύ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
Πειθοῦς	Πειθώ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
σέβας	σέβας	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
γλώσσης	γλῶσσα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐμῆς	ἐμός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
μείλιγμα	μείλιγμα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
καὶ	καί	CONJ	_	
θελκτήριον	θελκτήριον	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
σὺ	σύ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
οὖν	οὖν		_	
μένοις	μένω	VB	person=PERSON_2|number=SINGULAR|tense=PR|voice=ACTIVE	
ἄν	ἄν		_	
νῦν	νῦν	ADV	_	
ἀγχόνης	ἀγχόνη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
μοι	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
τέρματ̓	τέρμα	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
ἢ	ἤ	CONJ	_	
φάος	φάος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
βλέπειν	βλέπω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
χαίρετ̓	χαίρω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE|voice=ACTIVE	
ἀστικὸς	ἀστικός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
λεώς	λαός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἴκταρ	ἴκταρ	ADV	_	
ἥμενοι	ἧμαι	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
Διός	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
παρθένου	παρθένος	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
φίλας	φίλος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
φίλοι	φίλος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
σωφρονοῦντες	σωφρονέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἐν	ἐν	PREP	_	
χρόνῳ	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δεινὴ	δεινός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
γὰρ	γάρ		_	
ἐν	ἐν	PREP	_	
βροτοῖσι	βροτός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
κἀν	ἐν	PREP	_	
θεοῖς	θεός	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
πέλει	πέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
προστροπαίου	προστρόπαιος	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
μῆνις	μῆνις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
εἰ	εἰ	CONJ	_	
προδῶ	προδίδωμι	VB	person=PERSON_1|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
σφ̓	σφε	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἑκών	ἑκών	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μέγας	μέγας	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
γὰρ	γάρ		_	
Ἅιδης	ᾍδης	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐστὶν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
εὔθυνος	εὔθυνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
βροτῶν	βροτός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἔνερθε	ἔνερθε	PREP	_	
χθονός	χθών	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δελτογράφῳ	δελτογράφος	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
δὲ	δέ		_	
πάντ̓	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐπωπᾷ	ἐπωπάω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
φρενί	φρήν	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
πάντα	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
γὰρ	γάρ		_	
αὗται	οὗτος	ADJ	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
τὰ	ὁ	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
κατ̓	κατά	PREP	_	
ἀνθρώπους	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἔλαχον	λαγχάνω	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
διέπειν	διέπω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ἤδη	ἤδη	ADV	_	
κελεύω	κελεύω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
τούσδ̓	ὅδε	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀπὸ	ἀπό	PREP	_	
γνώμης	γνώμη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
φέρειν	φέρω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ψῆφον	ψῆφος	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δικαίαν	δίκαιος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ὡς	ὡς	ADV	_	
ἅλις	ἅλις	ADV	_	
λελεγμένων	λέγω	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=GENITIVE	
δἰ	διό	CONJ	_	
αἰῶνος	αἰών	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δὲ	δέ		_	
τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
πρὶν	πρίν	ADV	_	
ὄλβον	ὄλβος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἕρματι	ἕρμα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
προσβαλὼν	προσβάλλω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
δίκας	δίκη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ὤλετ̓	ὄλλυμι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
ἄκλαυτος	ἄκλαυστος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
αἶστος	ἄιστος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἄναξ	ἄναξ	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
Ἄπολλον	Ἀπόλλων	NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
ἀντάκουσον	ἀντακούω	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
ἐν	ἐν	PREP	_	
μέρει	μέρος	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
πρὸς	πρός	PREP	_	
ὑμῶν	σύ	PRON	number=PLURAL|gender=FEMININE|case=GENITIVE	
πῶς	πῶς	ADV	_	
τιθεῖσ̓	τίθημι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
ἄμομφος	ἄμομφος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ὦ	εἰμί	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
ἰὼ	ἰώ		_	
θεοὶ	θεός	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
νεώτεροι	νέος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE|degree=COMPARATIVE	
παλαιοὺς	παλαιός	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
νόμους	νόμος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
καθιππάσασθε	καθιππάζομαι	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE	
κἀκ	ἐκ	PREP	_	
χερῶν	χείρ	NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
εἵλεσθέ	αἱρέω	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE	
μου	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἄγαν	ἄγαν	ADV	_	
ὑπνώσσεις	ὑπνώσσω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
κοὐ	οὐ	ADV	_	
κατοικτίζεις	κατοικτίζω	VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
πάθος	πάθος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
λέγειν	λέγω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
δ̓	δέ		_	
ἄμομφον	ἄμομφος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ὄντα	εἰμί	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
τοὺς	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
πέλας	πέλας	ADV	_	
κακῶς	κακός	ADV	_	
πρόσω	πρόσω	ADV	_	
δικαίων	δίκαιος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἠδ̓	ἠδέ	CONJ	_	
ἀποστατεῖ	ἀποστατέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
θέμις	θέμις	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
μαρτυρήσων	μαρτυρέω	VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἦλθον	ἔρχομαι	VB	person=PERSON_1|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἔστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γὰρ	γάρ		_	
νόμῳ	νόμος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
ἱκέτης	ἱκέτης	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὅδ̓	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἁνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
δόμων	δόμος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἐφέστιος	ἐφέστιος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐμῶν	ἐμός	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
φόνου	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
δὲ	δέ		_	
τοῦδ̓	ὅδε	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
ἐγὼ	ἐγώ	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
καθάρσιος	καθάρσιος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
καὶ	καί	CONJ	_	
ξυνδικήσων	συνδικέω	VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
αὐτός	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
προυννέπω	προεννέπω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δ̓	δέ		_	
ὑμῖν	σύ	PRON	number=PLURAL|gender=FEMININE|case=DATIVE	
ὅτι	ὅτι	CONJ	_	
ἔχω	ἔχω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
μεγίστην	μέγας	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
αἰτίαν	αἰτία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κείνων	ἐκεῖνος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ὕπο	ὑπό	PREP	_	
καὶ	καί	CONJ	_	
δὴ	δή		_	
δέδεγμαι	δέχομαι	VB	person=PERSON_1|number=SINGULAR|tense=PERF|mood=INDICATIVE	
τί	τίς	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
γάρ	γάρ		_	
ἔξεστι	ἔξεστι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
γάρ	γάρ		_	
σοι	σύ	PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
τῆσδε	ὅδε	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
γαμόρῳ	γημόρος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
χθονὸς	χθών	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
δικαίως	δίκαιος	ADV	_	
ἐς	εἰς	PREP	_	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πᾶν	πᾶς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τιμωμένῃ	τιμάω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=FEMININE|case=DATIVE	
πνέω	πνέω	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
τοι	τοι		_	
μένος	μένος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἅπαντά	ἅπας	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τε	τε		_	
κότον	κότος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μητρὸς	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
αἷμ̓	αἷμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὅμαιμον	ὅμαιμος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐκχέας	ἐκχέω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
πέδοι	πέδοι	ADV	_	
ἔπειτ̓	ἔπειτα	ADV	_	
ἐν	ἐν	PREP	_	
Ἄργει	Ἄργος	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
δώματ̓	δῶμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
οἰκήσει	οἰκέω	VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
πατρός	πατήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
ἀλλά	ἀλλά	ADV	_	
νιν	νιν	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
κελαινόφρων	κελαινόφρων	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἐμὴ	ἐμός	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
μήτηρ	μήτηρ	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
κατέκτα	κατακτείνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ποικίλοις	ποικίλος	ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
ἀγρεύμασιν	ἄγρευμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
κρύψασ̓	κρύπτω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
ἃ	ὅς	PRON	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
λουτρῶν	λουτρόν	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἐξεμαρτύρει	ἐκμαρτυρέω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
φόνον	φόνος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ξιφουλκῷ	ξιφουλκός	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
χειρὶ	χείρ	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
πρὸς	πρός	PREP	_	
δέρην	δειρή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τεμών	τέμνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
τίκτει	τίκτω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δ̓	δέ		_	
ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
θρῴσκων	θρῴσκω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἡ	ὁ	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δ̓	δέ		_	
ἅπερ	ὅς	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ξένῳ	ξένος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
ξένη	ξένη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
ἔσωσεν	σώζω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἔρνος	ἔρνος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
οἷσι	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
μὴ	μή	CONJ	_	
βλάψῃ	βλάπτω	VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
θεός	θεός	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τίς	τίς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
οὖν	οὖν		_	
τάδ̓	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
οὐχ	οὐ	ADV	_	
ἅζεταί	ἅζομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
τε	τε		_	
καὶ	καί	CONJ	_	
δέδοικεν	δείδω	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
βροτῶν	βροτός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἐμοῦ	ἐγώ	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
κλύων	κλύω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
θεσμὸν	θεσμός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μοιρόκραντον	μοιρόκραντος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐκ	ἐκ	PREP	_	
θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
δοθέντα	δίδωμι	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=ACCUSATIVE	
τέλεον	τέλειος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐλῶσι	ἐλαύνω	VB	person=PERSON_3|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
γάρ	γάρ		_	
σε	σύ	PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
καὶ	καί	CONJ	_	
δἰ	διά	PREP	_	
ἠπείρου	ἤπειρος	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
μακρᾶς	μακρός	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
